P3,P6p4,P11p3,P16p2,P19p2,H5p2,H15p1,H40p4,price
0.00308,0.005282,0.450733,0.64799,0.000921,0.208955,0.63273,0.333333,62500
0.000642,0.041058,0.530028,0.69159,0.004417,0.179487,0.736403,0.285714,195300
0.00014,0.005878,0.412597,0.600248,0,0.171429,0.629687,0.666667,19300
0.000019,0,0.447831,0.395844,0,0,0.511111,0,14999
0.000132,0.008415,0.483473,0.566174,0,0.076923,0.552991,0.666667,38300
0.001169,0.010833,0.527409,0.783955,0.004548,0.54023,0.661929,0.478723,125300
0.000373,0.000389,0.476833,0.734791,0.001899,0.155172,0.596679,0.444444,44300
0.000603,0.003134,0.452143,0.69832,0.000588,0.218182,0.5457,0.666667,26600
0.000072,0,0.440187,0.685006,0.009852,0.193548,0.546154,0.5,26900
0.00003,0,0.391387,0.677594,0,0.142857,0.620779,1,20300
0.000178,0.000838,0.494886,0.682854,0,0.125,0.69974,0.833333,103700
0.00002,0,0.387713,0.697059,0,0,0.652632,0,26600
0.002946,0.007966,0.482947,0.676505,0.009872,0.175637,0.612897,0.419355,44200
0.000034,0,0.432969,0.556039,0,0.111111,0.57875,0.5,14999
0.001411,0.001284,0.43441,0.581621,0.077638,0.128889,0.60216,0.482759,28600
0.000906,0.006884,0.528821,0.805479,0.030516,0.4375,0.684311,0.142857,75500
0.000026,0,0.417566,0.642472,0.013699,0,0.5125,0,14999
0.000059,0,0.382495,0.531146,0,0.208333,0.614789,0.8,14999
0.000124,0.003833,0.44728,0.612236,0,0.2,0.634553,0,33200
0.000252,0.000633,0.357766,0.509946,0.001406,0.126761,0.62616,0.444444,18100
0.000864,0.028667,0.51959,0.425425,0.137874,0.013605,0.61037,0,76300
0.000035,0,0.483011,0.765104,0,0.28,0.501163,0.714286,14999
0.000269,0.002542,0.416316,0.672039,0.156579,0.172414,0.539539,0.6,32600
0.001323,0.012444,0.515796,0.680314,0.002144,0.386667,0.684791,0.310345,180900
0.000242,0.002843,0.446092,0.671368,0,0.157895,0.647601,0,41600
0.001352,0.068867,0.487833,0.704379,0.199266,0.238342,0.571278,0.586956,77300
0.000221,0.005799,0.461668,0.795052,0.092949,0.093137,0.579331,0.526316,39000
0.000768,0.041422,0.521667,0.706125,0.010152,0.390244,0.727639,0.53125,191500
0.001485,0.004791,0.390348,0.568227,0.173072,0.178808,0.575253,0.490741,30200
0.000877,0.010036,0.474644,0.700394,0.024656,0.169491,0.617993,0.2,58800
0.002754,0.015963,0.494757,0.571337,0.007726,0.253588,0.612242,0.283019,64000
0.005261,0.018201,0.491227,0.609492,0.02292,0.150215,0.632513,0.571429,112800
0.000054,0,0.442733,0.708098,0,0.166667,0.612712,0.333333,25100
0.0006,0.001436,0.481031,0.737771,0.013002,0.171429,0.605394,0.333333,37700
0.000029,0,0.41266,0.654103,0,0,0.557692,0,22100
0.000232,0.010397,0.538641,0.729043,0.076336,0.16,0.701446,1,121100
0.000618,0.01029,0.472816,0.583964,0.002867,0.488,0.767394,0.672131,107700
0.000692,0.006075,0.504316,0.802682,0.013326,0.122449,0.638098,0,52100
0.000076,0.012241,0.442713,0.607299,0.013889,0.188119,0.488514,0.842105,30100
0.000109,0.004633,0.443085,0.58478,0,0.307692,0.546875,0.625,19500
0.000001,0,0.728298,0.347512,0,0,0.5,0,14999
0.000011,0,0.331194,0.347512,0,0.272727,0.527586,0.333333,21300
0.000672,0.003623,0.395287,0.620959,0.147074,0.095652,0.575122,0.545454,40400
0.000189,0,0.339618,0.53899,0,0.169231,0.570476,0.909091,14999
0.000167,0,0.435178,0.505104,0.004237,0.071429,0.610803,0.75,26000
0.000298,0.000683,0.422757,0.401886,0,0.126984,0.62887,0.5,46300
0.000069,0.005647,0.456595,0.447383,0.086735,0.115385,0.602083,0,40700
0.011013,0.021557,0.515586,0.573932,0.014911,0.167238,0.62918,0.487179,116000
0.000602,0.003136,0.422299,0.628247,0.254267,0.083333,0.605942,0.666667,31400
0.000076,0,0.391125,0.556915,0,0.116279,0.620118,1,14999
0.00006,0,0.416078,0.654565,0,0.4,0.616794,0,36900
0.000084,0,0.422376,0.76971,0.004202,0.111111,0.537895,0.5,19500
0.000082,0.005743,0.478927,0.655396,0,0.111111,0.62293,1,30200
0.003862,0.14333,0.410896,0.646973,0.183379,0.09781,0.543679,0.313433,67000
0.000163,0.00204,0.426847,0.609357,0.010846,0.107692,0.491736,0.714286,65100
0.000791,0.005166,0.424437,0.551744,0.002242,0.134969,0.637898,0.5,35300
0.001767,0.003707,0.440103,0.596877,0.01947,0.13522,0.605253,0.604651,33700
0.000125,0.013138,0.500655,0.58344,0.002825,0.3125,0.656667,0.6,122700
0.000027,0,0.475151,0.587902,0,0.166667,0.635849,0,20600
0.000109,0.010985,0.423374,0.638687,0.003257,0.010204,0.540476,0,49000
0.001134,0.009158,0.469104,0.441133,0.110347,0.156682,0.584645,0.705882,42200
0.000658,0.000729,0.425408,0.576954,0.360797,0.146154,0.586839,0.526316,30500
0.000017,0,0.373371,0.646569,0,0,0.469697,0,16900
0.000093,0,0.37451,0.609496,0,0.107143,0.493923,0.333333,21100
0.000106,0.018414,0.303589,0.877795,0.003344,0,0.683453,0,49800
0.000034,0,0.438631,0.587202,0,0.272727,0.538961,0.666667,38800
0.000079,0.00529,0.441167,0.721605,0,0.133333,0.6,0.5,23600
0.000073,0.006132,0.407917,0.61991,0.009709,0.076923,0.637273,0,53900
0.000165,0,0.396849,0.677957,0,0.086957,0.644144,0.25,56100
0.000023,0,0.501591,0.466146,0.015152,0.155556,0.491803,0.714286,23400
0.00367,0.007631,0.503333,0.817538,0.00831,0.359788,0.514357,0.29902,76200
0.00182,0.00298,0.432552,0.55789,0.000779,0.20421,0.647293,0.757732,30400
0.000294,0.03823,0.474097,0.822335,0.00241,0.210526,0.775,0.75,304200
0.000575,0.000901,0.395317,0.660272,0.958668,0.070539,0.565312,0.588235,26100
0.000359,0.003618,0.395924,0.54912,0.561698,0.145833,0.56503,0.714286,24600
0.000096,0.002771,0.41552,0.683351,0.452206,0,0.556828,0,32100
0.00021,0.006703,0.40447,0.61334,0.5,0.12,0.557639,1,16400
0.000023,0,0.456595,0.649409,0,0.125,0.625424,1,36500
0.000367,0.003394,0.434942,0.568791,0.003865,0.037736,0.664566,0,88500
0.000021,0,0.498396,0.657711,0,0,0.564444,0,20000
0.000042,0,0.484846,0.616184,0.193277,0.157895,0.635165,0.666667,30000
0.000038,0,0.436012,0.62886,0,0.125,0.56,1,17100
0.000048,0,0.411562,0.632673,0,0,0.569072,0,21000
0.000029,0,0.382187,0.681713,0.439024,0.117647,0.528,0.5,18800
0.000433,0.005615,0.449371,0.677757,0.156991,0.182432,0.581148,0.777778,45700
0.000659,0.002111,0.373776,0.633063,0.639247,0.10596,0.59364,0.8125,28300
0.000585,0.006581,0.519571,0.801606,0.005451,0.39759,0.847496,0.393939,128200
0.000344,0.012899,0.545781,0.725551,0.006186,0.382353,0.7526,0.692308,207900
0.001077,0.002074,0.461366,0.692012,0,0.178218,0.645352,0.277778,48400
0.001596,0.007726,0.481503,0.637217,0.013333,0.166667,0.675921,0.238095,66800
0.000183,0.000816,0.495466,0.765256,0.001934,0.090909,0.667416,1,68100
0.001847,0.007004,0.414019,0.540703,0.004224,0.079268,0.679104,0.5,46600
0.002619,0.094953,0.245557,0.2595,0.020043,0.117284,0.703612,0.368421,64000
0.001206,0.011886,0.47831,0.562707,0.00147,0.069395,0.619579,0.589744,40600
0.000054,0.064473,0.501463,0.694941,0,0,0.579048,0,70500
0.000585,0.003958,0.488461,0.682253,0.000606,0.285714,0.655207,0,62600
0.001641,0.048465,0.329167,0.311983,0.111063,0.162162,0.689338,0.472222,64800
0.00012,0.001469,0.344487,0.461072,0,0.131579,0.605578,0.6,17100
0.000024,0,0.416478,0.459367,0,0.25,0.585185,1,14999
0.000271,0,0.427206,0.571831,0.001307,0.033333,0.534111,0.235294,26400
0.000048,0,0.384699,0.561833,0,0.041667,0.587097,0,17200
0.00002,0,0.299294,0.842503,0,0.1,0.669091,1,33800
0.000936,0.0857,0.289486,0.388045,0.013258,0.107527,0.704469,0.8,50400
0.000043,0,0.391554,0.493108,0.041322,0,0.577419,0,15300
0.000343,0.001268,0.318201,0.233714,0.004128,0.131579,0.627148,0.2,61200
0.000029,0,0.399892,0.697628,0,0,0.607937,0,26300
0.000098,0.004576,0.467715,0.607562,0,0.090909,0.646552,0,45400
0.000619,0.020659,0.277209,0.454079,0.005158,0.178082,0.666212,0.346154,86200
0.000068,0,0.36999,0.71748,0.262887,0.333333,0.619014,0.6,20900
0.000275,0.003119,0.408683,0.544854,0,0.166667,0.605072,0.631579,24400
0.001393,0.010039,0.507831,0.566115,0.084776,0.088435,0.662624,0.384615,79800
0.000251,0,0.349472,0.913492,0.00141,0.084507,0.46807,0.5,14999
0.000152,0.001988,0.437757,0.696517,0,0.222222,0.567867,0.6875,26900
0.000635,0.020099,0.245339,0.343505,0.010609,0.15625,0.685769,0.5,56500
0.002644,0.00517,0.438478,0.655507,0.004024,0.170635,0.636109,0.511628,121500
0.000343,0.006914,0.388002,0.555122,0.017562,0.142857,0.461007,0.588235,17200
0.000091,0,0.317061,0.548082,0.59144,0.155556,0.625904,1,14999
0.000079,0.00183,0.416574,0.623007,0,0.4,0.63388,0.5,27300
0.000669,0.001841,0.366011,0.628632,0.535771,0.1375,0.530848,0.5,14999
0.000028,0,0.395601,0.653108,0,0.416667,0.570968,0.6,14999
0.000239,0.017532,0.402189,0.525112,0,0.180952,0.540808,0.736842,15700
0.00045,0.000746,0.425782,0.54891,0,0.209302,0.640321,0.666667,33200
0.000186,0.002592,0.522946,0.706691,0.047619,0.305556,0.598874,0.636364,37100
0.000069,0,0.460841,0.665391,0,0.2,0.640491,0.5,20500
0.000043,0.045419,0.56188,0.798418,0.00813,0.25,0.861404,0,326900
0.000342,0.008282,0.426051,0.464487,0.123316,0.053644,0.673077,0.396226,103900
0.001926,0.002456,0.410986,0.566931,0.051749,0.130618,0.587485,0.666667,14999
0.000051,0,0.397712,0.526276,0.047945,0.016393,0.543089,1,14999
0.000068,0.001597,0.36344,0.872193,0,0.333333,0.710112,0,53900
0.000028,0,0.422983,0.548897,0,0.222222,0.508,0.5,14999
0.000013,0,0.381122,0.464625,0,0.083333,0.510714,1,15000
0.000447,0.000609,0.415592,0.719327,0.165079,0.131387,0.578708,0.666667,32600
0.000318,0.000554,0.384123,0.491379,0.001114,0.141667,0.625882,0.705882,20000
0.000036,0,0.475774,0.873303,0,0,0.698913,0,49500
0.000156,0.007503,0.456074,0.540293,0,0.215686,0.578102,0.727273,32700
0.000474,0.023264,0.450696,0.607922,0.000747,0.147059,0.592657,0.5,85600
0.000888,0.058242,0.468093,0.656832,0.015962,0.150685,0.665233,0.363636,64600
0.000921,0.007912,0.494311,0.706267,0.000385,0.53913,0.664101,0.241935,86700
0.000606,0.00244,0.391842,0.557377,0.507602,0.188811,0.611623,0.777778,28600
0.000461,0.023634,0.471866,0.753058,0.02,0.144628,0.66747,0.542857,134200
0.000093,0.001649,0.461404,0.687401,0,0,0.6,0,24300
0.000019,0,0.412964,0.644097,0,0.090909,0.633333,1,14999
0.00004,0,0.386928,0.584255,0,0.2,0.539785,1,17500
0.000195,0.002672,0.400739,0.443431,0.001815,0.015152,0.700837,0,54800
0.000015,0,0.414795,0.514428,0,0,0.505556,0,14999
0.003976,0.008234,0.483974,0.577617,0.046557,0.221766,0.65719,0.481482,77400
0.000181,0.000807,0.443265,0.675671,0,0.368421,0.659737,0.285714,35200
0.000109,0.027728,0.522364,0.919236,0.016287,0.4,0.83355,0,107800
0.000044,0.003505,0.465113,0.63166,0,0.157895,0.614851,1,16800
0.000118,0.010226,0.424565,0.717843,0.078078,0.111111,0.518657,0.75,32800
0.002376,0.011013,0.520891,0.683642,0.007613,0.35865,0.635846,0.352941,71600
0.000084,0,0.406136,0.506522,0,0.291667,0.583429,0.571429,19200
0.000979,0.024636,0.528024,0.610681,0.010862,0.218182,0.693954,0.333333,55600
0.000105,0,0.40189,0.639704,0.276094,0.227273,0.585204,1,27900
0.002846,0.012553,0.361367,0.641156,0.177548,0.260618,0.633283,0.696296,86700
0.009905,0.004794,0.41639,0.628545,0.485999,0.128129,0.622588,0.373178,40400
0.000246,0.002531,0.37633,0.565635,0.001441,0.041667,0.59807,1,25300
0.00053,0.056489,0.539454,0.480628,0.016053,0.414634,0.518453,0.352941,138900
0.001027,0.00834,0.429989,0.611705,0.154298,0.12459,0.60852,0.447368,47100
0.000003,0,0.243959,0.710005,0,0,0.688889,0,14999
0.000092,0,0.397217,0.530009,0,0.311111,0.637688,0.928571,14999
0.000182,0,0.378186,0.602172,0.654369,0.076923,0.598626,0.666667,24000
0.000002,0,0.304442,1,0,0,0.45,0,17500
0.000162,0,0.447011,0.645915,0,0.018868,0.533333,0,18900
0.001837,0.006478,0.386152,0.618511,0.050589,0.192177,0.608033,0.566372,48700
0.000148,0.000977,0.482245,0.660519,0,0.176471,0.677076,1,146700
0.000091,0.011492,0.447818,0.66487,0,0.227273,0.624378,1,31800
0.000202,0.002668,0.488153,0.457405,0.001754,0.044341,0.645202,0.763158,65800
0.000281,0.007635,0.440691,0.631846,0,0.185185,0.554675,0.5,47900
0.000121,0.008203,0.487354,0.748897,0.002916,0.166667,0.641697,1,61100
0.000416,0.001117,0.468719,0.623971,0,0.169173,0.594326,0.755556,30000
0.001157,0.023865,0.505907,0.626464,0.048728,0.083333,0.748578,0.428571,130400
0.00001,0,0.383162,0.521509,0,0,0.644444,0,14999
0.000144,0.002074,0.429375,0.649649,0,0.083333,0.703448,0.5,33000
0.00023,0.002029,0.451664,0.622561,0,0.157895,0.606027,0.333333,53800
0.000059,0,0.499308,0.734316,0.017964,0,0.578626,0,55600
0.070435,0.015686,0.498737,0.514592,0.213007,0.174283,0.623845,0.411781,57000
0.000032,0,0.406763,0.550508,0,0.285714,0.522857,0.5,18800
0.00039,0.000869,0.407156,0.523091,0.000909,0.159091,0.589049,0.571429,20100
0.000226,0.002942,0.395105,0.592323,0,0.314286,0.634504,0.545454,26700
0.000639,0.014753,0.339596,0.381549,0.003885,0.15534,0.643175,0.78125,25900
0.000055,0,0.515939,0.772682,0.006452,0.111111,0.624219,1,31500
0.000473,0.008927,0.409877,0.664714,0.000749,0.211864,0.628557,0.52,37900
0.000071,0,0.36467,0.549783,0,0.25,0.650303,0,22600
0.000022,0,0.398786,0.642184,0,0.142857,0.494643,1,14999
0.000051,0,0.402887,0.55309,0,0,0.575207,0,16500
0.000716,0.046682,0.524037,0.611737,0.006436,0.298611,0.665737,0.511628,61900
0.000279,0.000618,0.450888,0.597066,0.005083,0.068965,0.612982,0.5,37300
0.000032,0,0.487521,0.670171,0,1,0.778022,0,148800
0.000002,0,0.256393,1,0,0.052632,0.725,1,38800
0.000011,0,0.463841,0.510634,0,0,0.546667,0,14999
0.000048,0.006316,0.487296,0.73329,0.211679,0.076923,0.587879,1,28300
0.00016,0.002104,0.426435,0.574653,0,0.1,0.618944,1,27500
0.000023,0.029682,0.208136,0.844182,0,0.142857,0.557143,0,21300
0.000087,0.003274,0.333275,0.566769,0,0.32,0.616162,1,17900
0.00065,0.038647,0.478409,0.61953,0.00654,0.32,0.650811,0.5625,77600
0.000203,0.00084,0.46027,0.599868,0.003484,0.126027,0.5543,0.173913,63000
0.001027,0.003487,0.426092,0.511535,0.003798,0.121827,0.654965,0.604167,25500
0.000057,0,0.388488,0.605285,0,0.12069,0.537302,0.714286,22700
0.000006,0,0.438482,0.782504,0,0,0.35,0,79700
0.000377,0.001197,0.332715,0.517993,0.021617,0.127517,0.534502,0.5,14999
0.000613,0.003154,0.439223,0.55519,0,0.15625,0.633862,0.9,37700
0.001621,0.015531,0.515279,0.79069,0.002626,0.34,0.687516,0.441177,137300
0.000082,0.001876,0.463889,0.694941,0,0.016949,0.522632,1,14999
0.0001,0.00274,0.519193,0.829986,0.003521,0.15,0.588936,0.833333,50000
0.000292,0.004226,0.50941,0.569753,0,0.014118,0.624593,0.888889,42200
0.000117,0.001173,0.41497,0.679688,0.009091,0.043478,0.73361,0,34900
0.000006,0,0.48332,0.862634,0,0,0.527778,0,14999
0.000958,0.003315,0.446607,0.559215,0.020348,0.097087,0.648501,0.5,34900
0.000029,0,0.397468,0.549473,0,0.1,0.601493,1,25200
0.00004,0,0.452079,0.739005,0,0,0.730488,0,58900
0.000399,0.000499,0.261222,0.604447,0,0.24878,0.505123,0.666667,38700
0.000266,0.003206,0.398554,0.526252,0,0.012977,0.495706,0.625,87400
0.000005,0,0.521804,0.102829,0,0.142857,0.438462,1,14999
0.000089,0.001637,0.401698,0.577043,0,0.307692,0.640984,0.25,29700
0.00009,0,0.439243,0.575243,0.003922,0.066667,0.55614,0,20900
0.000364,0.010472,0.473087,0.62007,0.002921,0.280702,0.669865,0.6875,110500
0.000963,0.006419,0.378141,0.324681,0.005156,0.150862,0.45733,0.4,175900
0.000001,0,0.347914,1,0,0,0.533333,0,500001
0.000109,0.001339,0.458548,0.703415,0,0.047619,0.615649,0,32500
0.001072,0.002187,0.423221,0.606607,0.152548,0.195833,0.588157,0.638298,29400
0.000127,0.002591,0.403073,0.595385,0,0.156863,0.622519,0.875,17300
0.000023,0.012422,0.408293,0.678775,0,0.5,0.569811,0,42300
0.000001,0,0.378966,0.565008,0,0,0.633333,0,14999
0.000125,0.007441,0.419524,0.75601,0,0.137931,0.504152,0.5,36900
0.000264,0.009843,0.22531,0.557428,0.00134,0.307692,0.613168,0.5,51100
0.000175,0.006215,0.475099,0.751685,0.008097,0.294118,0.535934,0.35,37900
0.000191,0.003416,0.657103,0.300301,0.001855,0.013289,0.543172,0.375,185800
0.000994,0.010189,0.516572,0.665725,0.0132,0.139535,0.579702,0.388889,54800
0.000876,0.014278,0.446143,0.549171,0.00445,0.095238,0.637114,0.25,79600
0.001745,0.003643,0.492817,0.796603,0.097744,0.224215,0.638305,0.16,61400
0.001019,0.001305,0.43281,0.530209,0.078609,0.153527,0.60579,0.702703,25100
0.00003,0.033302,0.435784,0.696517,0,0.142857,0.561194,0.333333,14999
0.000022,0,0.353417,0.571805,0,0,0.616071,0,14999
0.000037,0,0.452248,0.664435,0.009524,0.047619,0.570787,1,22300
0.000048,0,0.431734,0.405084,0,0.090909,0.609184,1,14999
0.00009,0.005307,0.420483,0.621301,0,0.166667,0.564211,0.75,18800
0.000008,0,0.56177,0.565008,0,0,0.647368,0,14999
0.000126,0,0.429212,0.649082,0.044818,0.192308,0.619481,0.8,34100
0.000069,0,0.326178,0.520621,0,0.12,0.578824,0.333333,14999
0.000448,0.014286,0.445287,0.429073,0.02057,0.085106,0.712796,0.5,72600
0.000214,0.001422,0.389231,0.57076,0.309091,0.185185,0.581432,0.7,27300
0.00028,0.000941,0.338861,0.631633,0.691139,0.088889,0.576096,0.75,28800
0.000268,0,0.466139,0.62469,0.005277,0.022988,0.568116,0.5,38600
0.000142,0.00624,0.440925,0.735742,0.005,0.195652,0.551713,0.222222,27000
0.00009,0.005129,0.43333,0.612585,0,0.090909,0.605464,1,27400
0.000117,0,0.443543,0.561054,0,0.046512,0.714091,1,21700
0.000032,0,0.421537,0.727533,0,0.001733,0.614118,1,155600
0.000329,0.001807,0.455497,0.653037,0,0.225806,0.624495,0.714286,51300
0.000133,0.005138,0.495553,0.799234,0,0.75,0.549412,1,32000
0.000022,0,0.452848,0.408683,0,0.28125,0.55283,0.888889,14999
0.001389,0.002529,0.410603,0.664758,0.01762,0.178451,0.569098,0.811321,30700
0.000032,0,0.403697,0.673756,0.184783,0.363636,0.585714,1,22900
0.002208,0.014011,0.477471,0.649701,0.024418,0.236607,0.706804,0.396226,98600
0.000232,0.001266,0.447364,0.691189,0.064122,0.033333,0.557615,1,19400
0.000133,0.00264,0.395647,0.423867,0,0.159091,0.554378,0.571429,35300
0.000348,0.001825,0.373455,0.565451,0.08554,0.142857,0.543553,0.727273,21000
0.00001,0,0.404488,0.673756,0,0.083333,0.538462,1,14999
0.000351,0.001339,0.511283,0.731096,0.012121,0.2,0.611557,0,56000
0.000501,0,0.37922,0.553318,0.350071,0.137255,0.565625,0.428571,19900
0.000371,0.010005,0.556559,0.765678,0.012416,0.68,0.679581,0.176471,66600
0.000015,0,0.377459,0.525463,0,0,0.638235,0,14999
0.000083,0.014663,0.367512,0.52597,0,0.285714,0.548404,0.833333,23500
0.011322,0.009414,0.41395,0.466457,0.007738,0.13137,0.51315,0.464126,58300
0.000023,0.013076,0.523329,0.688364,0,0,0.573077,0,14999
0.000072,0,0.458469,0.630787,0,0.044776,0.276316,1,14999
0.001346,0.058353,0.620023,0.587124,0.160959,0.114428,0.616125,0.043478,110600
0.00007,0,0.424063,0.518872,0,0.098039,0.55817,0.8,15700
0.005989,0.012454,0.435602,0.478303,0.173388,0.153289,0.674747,0.48927,30500
0.000439,0.035456,0.514086,0.866237,0.000807,0.206897,0.859208,0.5,276000
0.000023,0,0.35309,0.644097,0.939394,0,0.519565,0,14999
0.000201,0,0.400933,0.611039,0.40388,0.141304,0.533172,0.923077,14999
0.000497,0.001019,0.413004,0.71311,0.999286,0.333333,0.496965,0.615385,38500
0.000133,0.001121,0.410267,0.645047,0,0.142857,0.629508,0.5,31500
0.000038,0,0.278164,0.64959,0.796296,0,0.593548,0,20000
0.006189,0.012134,0.498711,0.754097,0.003725,0.308166,0.682422,0.46,68300
0.000081,0,0.424262,0.443967,0,0.125,0.541606,0.75,27000
0.000258,0.00961,0.469719,0.854804,0.063187,0.357143,0.74841,0.2,85700
0.000078,0,0.440844,0.709346,0.004546,0.009926,0.730049,0.5,198700
0.000126,0.001309,0.405691,0.632401,0.076056,0.157895,0.600758,0.333333,37300
0.000301,0.01259,0.49527,0.697196,0.001178,0.166667,0.709077,0.333333,69400
0.00011,0.001294,0.384896,0.644478,0,0.1,0.640698,1,27200
0.000285,0.002722,0.411091,0.569877,0.001244,0.103448,0.600653,0.166667,51500
0.000276,0,0.441876,0.549951,0.001282,0.169811,0.594434,1,27100
0.000415,0.011176,0.450358,0.529316,0.001709,0.12766,0.589205,0.166667,55700
0.000332,0.01099,0.486703,0.546458,0.003198,0.16129,0.737584,0.6,78300
0.004505,0.011473,0.454895,0.611784,0.029127,0.273033,0.625993,0.431034,71000
0.000578,0.035721,0.531744,0.673356,0.003067,0.266667,0.756745,0.583333,500001
0.010054,0.074683,0.492706,0.436154,0.009525,0.288094,0.616298,0.372591,220600
0.000046,0,0.36965,0.501918,0,0.117647,0.537895,0.5,14999
0.002764,0.010084,0.438821,0.55379,0.00077,0.223108,0.624565,0.375,41700
0.000624,0.011339,0.461104,0.769405,0.024432,0.276074,0.576528,0.066667,94000
0.000444,0,0.397985,0.625067,0.248204,0.13369,0.56432,0.84,17300
0.000167,0,0.423662,0.527223,0,0.1,0.697189,0.666667,50900
0.000057,0,0.355549,0.524731,0,0.02439,0.530864,1,14999
0.000427,0,0.410312,0.664558,0,0.152174,0.535388,0.75,23600
0.00052,0.012146,0.386034,0.593474,0.218814,0.103448,0.591903,0.833333,27100
0.00352,0.251967,0.509988,0.513067,0.082527,0.175711,0.609122,0.323529,200600
0.00308,0.034288,0.440937,0.569115,0.177066,0.143388,0.561391,0.580311,28300
0.000687,0.006345,0.573171,0.53514,0.002581,0.071289,0.505353,0.369863,106500
0.000049,0,0.388072,0.617829,0,0.111111,0.595,1,14999
0.000068,0,0.478249,0.700943,0.010417,0.222222,0.640541,0.5,38100
0.000226,0.003267,0.464535,0.658415,0.004702,0.083333,0.554941,0,193100
0.000227,0.003146,0.459347,0.693066,0,0.258064,0.619413,0.25,51100
0.001568,0.012432,0.425566,0.645493,0.002488,0.216216,0.544342,0.15,83000
0.000156,0,0.375305,0.636851,0,0.079365,0.614242,0.8,21400
0.00012,0.004877,0.431114,0.689109,0,0.2,0.563203,0.333333,34400
0.000074,0,0.459575,0.669073,0.038277,0.095238,0.570625,0.5,32700
0.000343,0.007954,0.478503,0.678817,0,0.222222,0.613991,0.375,90500
0.000143,0,0.441723,0.585516,0,0.166667,0.611576,1,24900
